date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:43:38	50340/50340	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202023%2010:58:40%20GMT	https://gymfittemplate-showcase.sewatech.io/class/high-intensity-training	D:/framer/https___gymfittemplate-showcase.sewatech.io_/gymfittemplate-showcase.sewatech.io/class/high-intensity-training.html	(from https://gymfittemplate-showcase.sewatech.io/)
16:43:39	53202/53202	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202023%2010:58:42%20GMT	https://gymfittemplate-showcase.sewatech.io/blog	D:/framer/https___gymfittemplate-showcase.sewatech.io_/gymfittemplate-showcase.sewatech.io/blog.html	(from https://gymfittemplate-showcase.sewatech.io/)
16:43:40	51338/51338	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202023%2010:58:43%20GMT	https://gymfittemplate-showcase.sewatech.io/blog/the-beginners-guide-to-weight-lifting	D:/framer/https___gymfittemplate-showcase.sewatech.io_/gymfittemplate-showcase.sewatech.io/blog/the-beginners-guide-to-weight-lifting.html	(from https://gymfittemplate-showcase.sewatech.io/)
16:43:42	57011/57011	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202023%2010:58:45%20GMT	https://gymfittemplate-showcase.sewatech.io/product/15lb-weights	D:/framer/https___gymfittemplate-showcase.sewatech.io_/gymfittemplate-showcase.sewatech.io/product/15lb-weights.html	(from https://gymfittemplate-showcase.sewatech.io/)
16:43:43	42102/42102	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202023%2010:58:45%20GMT	https://gymfittemplate-showcase.sewatech.io/pricing	D:/framer/https___gymfittemplate-showcase.sewatech.io_/gymfittemplate-showcase.sewatech.io/pricing.html	(from https://gymfittemplate-showcase.sewatech.io/)
16:43:44	44795/44795	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202023%2010:58:47%20GMT	https://gymfittemplate-showcase.sewatech.io/trainers	D:/framer/https___gymfittemplate-showcase.sewatech.io_/gymfittemplate-showcase.sewatech.io/trainers.html	(from https://gymfittemplate-showcase.sewatech.io/)
16:43:45	44127/44127	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202023%2010:58:48%20GMT	https://gymfittemplate-showcase.sewatech.io/trainer/john-carter	D:/framer/https___gymfittemplate-showcase.sewatech.io_/gymfittemplate-showcase.sewatech.io/trainer/john-carter.html	(from https://gymfittemplate-showcase.sewatech.io/)
16:43:47	53526/53526	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202023%2010:58:49%20GMT	https://gymfittemplate-showcase.sewatech.io/contact	D:/framer/https___gymfittemplate-showcase.sewatech.io_/gymfittemplate-showcase.sewatech.io/contact.html	(from https://gymfittemplate-showcase.sewatech.io/)
16:43:48	53323/53323	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202023%2010:58:50%20GMT	https://gymfittemplate-showcase.sewatech.io/utility-pages/style-guide	D:/framer/https___gymfittemplate-showcase.sewatech.io_/gymfittemplate-showcase.sewatech.io/utility-pages/style-guide.html	(from https://gymfittemplate-showcase.sewatech.io/)
16:43:49	49405/49405	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202023%2010:58:51%20GMT	https://gymfittemplate-showcase.sewatech.io/utility-pages/start-here	D:/framer/https___gymfittemplate-showcase.sewatech.io_/gymfittemplate-showcase.sewatech.io/utility-pages/start-here.html	(from https://gymfittemplate-showcase.sewatech.io/)
16:43:49	20633/20633	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202023%2010:58:52%20GMT	https://gymfittemplate-showcase.sewatech.io/404	D:/framer/https___gymfittemplate-showcase.sewatech.io_/gymfittemplate-showcase.sewatech.io/404.html	(from https://gymfittemplate-showcase.sewatech.io/)
16:43:50	21586/21586	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202023%2010:58:52%20GMT	https://gymfittemplate-showcase.sewatech.io/401	D:/framer/https___gymfittemplate-showcase.sewatech.io_/gymfittemplate-showcase.sewatech.io/401.html	(from https://gymfittemplate-showcase.sewatech.io/)
16:43:51	51061/51061	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202023%2010:58:53%20GMT	https://gymfittemplate-showcase.sewatech.io/utility-pages/licenses	D:/framer/https___gymfittemplate-showcase.sewatech.io_/gymfittemplate-showcase.sewatech.io/utility-pages/licenses.html	(from https://gymfittemplate-showcase.sewatech.io/)
16:43:52	35936/35936	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202023%2010:58:55%20GMT	https://gymfittemplate-showcase.sewatech.io/utility-pages/changelog	D:/framer/https___gymfittemplate-showcase.sewatech.io_/gymfittemplate-showcase.sewatech.io/utility-pages/changelog.html	(from https://gymfittemplate-showcase.sewatech.io/)
16:43:53	94513/94513	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202023%2010:58:55%20GMT	https://gymfittemplate-showcase.sewatech.io/checkout	D:/framer/https___gymfittemplate-showcase.sewatech.io_/gymfittemplate-showcase.sewatech.io/checkout.html	(from https://gymfittemplate-showcase.sewatech.io/)
16:43:54	273679/273679	---M--	200	added ('OK')	image/jpeg	etag:%2292c074f2886b702ab13978ffb1d7909f%22	https://assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcfa43d282004_image-home-hero-gym-x-template.jpg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcfa43d282004_image-home-hero-gym-x-template.jpg	(from https://gymfittemplate-showcase.sewatech.io/)
16:43:54	504/504	---M--	200	added ('OK')	image/svg+xml	etag:%22675046a3f0460796670022301e244655%22	https://assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcf04bc282001_icon-1-info-home-hero-gym-x-template.svg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcf04bc282001_icon-1-info-home-hero-gym-x-template.svg	(from https://gymfittemplate-showcase.sewatech.io/)
16:43:55	630/630	---M--	200	added ('OK')	image/svg+xml	etag:%22aa68b6bd6be38d17d4486c38e0270de3%22	https://assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcf0090282002_icon-2-info-home-hero-gym-x-template.svg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcf0090282002_icon-2-info-home-hero-gym-x-template.svg	(from https://gymfittemplate-showcase.sewatech.io/)
16:43:56	814/814	---M--	200	added ('OK')	image/svg+xml	etag:%2290607001c45e34640bffb7a8019b1035%22	https://assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcff050282003_icon-3-info-home-hero-gym-x-template.svg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcff050282003_icon-3-info-home-hero-gym-x-template.svg	(from https://gymfittemplate-showcase.sewatech.io/)
16:43:56	8501/8501	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221401f9dace4917041dda9df33b543f75%22	https://assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcffa38282019_bg-1-big-text-gym-x-template.svg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcffa38282019_bg-1-big-text-gym-x-template.svg	(from https://gymfittemplate-showcase.sewatech.io/)
16:43:57	139321/139321	---M--	200	added ('OK')	image/jpeg	etag:%223a6c045b6f59c408397ab8490b330e32%22	https://assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcf888328200a_image-1-home-community-gym-x-template.jpg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcf888328200a_image-1-home-community-gym-x-template.jpg	(from https://gymfittemplate-showcase.sewatech.io/)
16:43:58	109470/109470	---M--	200	added ('OK')	image/jpeg	etag:%223d5469fe0118b5489daa9582e3b61043%22	https://assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcf07a8282005_image-2-home-community-gym-x-template.jpg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcf07a8282005_image-2-home-community-gym-x-template.jpg	(from https://gymfittemplate-showcase.sewatech.io/)
16:43:58	10437/10437	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22546cccdb5a34ad6f88941613061416b0%22	https://assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcfb018282018_bg-2-big-text-gym-x-template.svg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcfb018282018_bg-2-big-text-gym-x-template.svg	(from https://gymfittemplate-showcase.sewatech.io/)
16:43:59	196020/196020	---M--	200	added ('OK')	image/jpeg	etag:%22ddc94f4d2f145898cbf2ccac641b3463%22	https://assets.website-files.com/621d8b0423efcf4d91281fd4/621d8b0423efcf39232820d7_image-4-classes-gym-x-template.jpg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcf4d91281fd4/621d8b0423efcf39232820d7_image-4-classes-gym-x-template.jpg	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:00	50218/50218	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202023%2010:59:02%20GMT	https://gymfittemplate-showcase.sewatech.io/class/weight-lifting	D:/framer/https___gymfittemplate-showcase.sewatech.io_/gymfittemplate-showcase.sewatech.io/class/weight-lifting.html	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:00	182326/182326	---M--	200	added ('OK')	image/jpeg	etag:%222ba861367a1e634128b7c4755f602ba9%22	https://assets.website-files.com/621d8b0423efcf4d91281fd4/621d8b0423efcf7b182820d6_image-3-classes-gym-x-template.jpg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcf4d91281fd4/621d8b0423efcf7b182820d6_image-3-classes-gym-x-template.jpg	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:01	50153/50153	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202023%2010:59:04%20GMT	https://gymfittemplate-showcase.sewatech.io/class/crossfit	D:/framer/https___gymfittemplate-showcase.sewatech.io_/gymfittemplate-showcase.sewatech.io/class/crossfit.html	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:02	158735/158735	---M--	200	added ('OK')	image/jpeg	etag:%222b897132bfeb66ccc81e9a74bd2f453e%22	https://assets.website-files.com/621d8b0423efcf4d91281fd4/621d8b0423efcf06a62820d5_image-1-classes-gym-x-template.jpg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcf4d91281fd4/621d8b0423efcf06a62820d5_image-1-classes-gym-x-template.jpg	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:03	50004/50004	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202023%2010:59:06%20GMT	https://gymfittemplate-showcase.sewatech.io/class/cardio	D:/framer/https___gymfittemplate-showcase.sewatech.io_/gymfittemplate-showcase.sewatech.io/class/cardio.html	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:04	168167/168167	---M--	200	added ('OK')	image/jpeg	etag:%226f0811a23486bcaa906d0097b4f438c9%22	https://assets.website-files.com/621d8b0423efcf4d91281fd4/621d8b0423efcf60772820d4_image-2-classes-gym-x-template.jpg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcf4d91281fd4/621d8b0423efcf60772820d4_image-2-classes-gym-x-template.jpg	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:05	401/401	---M--	200	added ('OK')	image/svg+xml	etag:%22c39f47320296e21ae33cdb526cfd4ca9%22	https://assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcf6207282015_icon-cta-preview-gym-x-template.svg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcf6207282015_icon-cta-preview-gym-x-template.svg	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:05	291270/291270	---M--	200	added ('OK')	image/jpeg	etag:%2232075a72476395a8d94d2cdd6acaf00f%22	https://assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcf3b1928200b_image-cta-gym-x-template.jpg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcf3b1928200b_image-cta-gym-x-template.jpg	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:06	6319/6319	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b7a789cf84c8c20dca61b8989182914d%22	https://assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcf4613282016_bg-3-big-text-gym-x-template.svg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcf4613282016_bg-3-big-text-gym-x-template.svg	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:06	51123/51123	---M--	200	added ('OK')	image/jpeg	etag:%22a5637ff70f879266759f66805c9ded73%22	https://assets.website-files.com/621d8b0423efcf4d91281fd4/621d8b0423efcf508e2820cc_image-6-trainers-gym-x-template.jpg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcf4d91281fd4/621d8b0423efcf508e2820cc_image-6-trainers-gym-x-template.jpg	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:07	44027/44027	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202023%2010:59:10%20GMT	https://gymfittemplate-showcase.sewatech.io/trainer/sophie-moore	D:/framer/https___gymfittemplate-showcase.sewatech.io_/gymfittemplate-showcase.sewatech.io/trainer/sophie-moore.html	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:08	61967/61967	---M--	200	added ('OK')	image/jpeg	etag:%224ee4143b7a0d8fc00ce03b3d2482ad86%22	https://assets.website-files.com/621d8b0423efcf4d91281fd4/621d8b0423efcf725d2820cb_image-5-trainers-gym-x-template.jpg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcf4d91281fd4/621d8b0423efcf725d2820cb_image-5-trainers-gym-x-template.jpg	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:09	43869/43869	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202023%2010:59:11%20GMT	https://gymfittemplate-showcase.sewatech.io/trainer/dan-clark	D:/framer/https___gymfittemplate-showcase.sewatech.io_/gymfittemplate-showcase.sewatech.io/trainer/dan-clark.html	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:09	42410/42410	---M--	200	added ('OK')	image/jpeg	etag:%2284ed6b96ef9a9807458b23458a54b7db%22	https://assets.website-files.com/621d8b0423efcf4d91281fd4/621d8b0423efcfb1162820ca_image-4-trainers-gym-x-template.jpg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcf4d91281fd4/621d8b0423efcfb1162820ca_image-4-trainers-gym-x-template.jpg	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:10	6182/6182	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2281cb70326dd7a75ab0822a4a4bf2708b%22	https://assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcffe1828201e_bg-4-big-text-gym-x-template.svg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcffe1828201e_bg-4-big-text-gym-x-template.svg	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:12	51259/51259	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202023%2010:59:15%20GMT	https://gymfittemplate-showcase.sewatech.io/blog/5-tips-to-build-a-daily-movement-routine	D:/framer/https___gymfittemplate-showcase.sewatech.io_/gymfittemplate-showcase.sewatech.io/blog/5-tips-to-build-a-daily-movement-routine.html	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:13	288255/288255	---M--	200	added ('OK')	image/jpeg	etag:%22e8cd0b29a434c5f05d51037dc1184eb5%22	https://assets.website-files.com/621d8b0423efcf4d91281fd4/621d8b0423efcf59e32820d3_image-6-blog-gym-x-template.jpg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcf4d91281fd4/621d8b0423efcf59e32820d3_image-6-blog-gym-x-template.jpg	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:13	289150/289150	---M--	200	added ('OK')	image/jpeg	etag:%2292cbe295286f3592a6e53535505b0ab8%22	https://assets.website-files.com/621d8b0423efcf4d91281fd4/621d8b0423efcf5c832820d2_image-5-blog-gym-x-template.jpg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcf4d91281fd4/621d8b0423efcf5c832820d2_image-5-blog-gym-x-template.jpg	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:14	51265/51265	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202023%2010:59:17%20GMT	https://gymfittemplate-showcase.sewatech.io/blog/why-breathwork-matters-in-your-workout	D:/framer/https___gymfittemplate-showcase.sewatech.io_/gymfittemplate-showcase.sewatech.io/blog/why-breathwork-matters-in-your-workout.html	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:15	237874/237874	---M--	200	added ('OK')	image/jpeg	etag:%22a665552be6aee965f22c7361c1067a8a%22	https://assets.website-files.com/621d8b0423efcf4d91281fd4/621d8b0423efcfa4222820d1_image-4-blog-gym-x-template.jpg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcf4d91281fd4/621d8b0423efcfa4222820d1_image-4-blog-gym-x-template.jpg	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:16	21789/21789	---M--	200	added ('OK')	image/jpeg	etag:%2287a715cf19675494f8787f1d93511a83%22	https://assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcfb34c28200c_image-1-instagram-gym-x-template.jpg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcfb34c28200c_image-1-instagram-gym-x-template.jpg	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:16	20399/20399	---M--	200	added ('OK')	image/jpeg	etag:%22cb3f0b3d9a35587104a9c2a89eb95077%22	https://assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcf2c3728200e_image-2-instagram-gym-x-template.jpg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcf2c3728200e_image-2-instagram-gym-x-template.jpg	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:17	50021/50021	---M--	200	added ('OK')	image/jpeg	etag:%229eb79d846a350fb20c482dd3ff1d3390%22	https://assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcf5aa128200f_image-3-instagram-gym-x-template.jpg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcf5aa128200f_image-3-instagram-gym-x-template.jpg	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:17	69969/69969	---M--	200	added ('OK')	image/jpeg	etag:%22dde2ff3b66dbb44aa47c45d9146d752d%22	https://assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcf5e3d282014_image-4-instagram-gym-x-template.jpg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcf5e3d282014_image-4-instagram-gym-x-template.jpg	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:18	64146/64146	---M--	200	added ('OK')	image/jpeg	etag:%223e75e26dce87e4e90eb33b16d758df81%22	https://assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcfcbdb282011_image-5-instagram-gym-x-template.jpg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcfcbdb282011_image-5-instagram-gym-x-template.jpg	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:18	24283/24283	---M--	200	added ('OK')	image/jpeg	etag:%220eaa22753e1ef48520f31b78ffaa3d5f%22	https://assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcf507d282013_image-6-instagram-gym-x-template.jpg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcf507d282013_image-6-instagram-gym-x-template.jpg	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:19	68823/68823	---M--	200	added ('OK')	image/jpeg	etag:%225aab6a3a345284350242d8d8b28596bc%22	https://assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcf768f282012_image-7-instagram-gym-x-template.jpg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcf768f282012_image-7-instagram-gym-x-template.jpg	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:19	19898/19898	---M--	200	added ('OK')	image/jpeg	etag:%2230278a5e718cbcda30c009dfab90f648%22	https://assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcf214128200d_image-8-instagram-gym-x-template.jpg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcf214128200d_image-8-instagram-gym-x-template.jpg	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:19	28460/28460	---M--	200	added ('OK')	image/jpeg	etag:%22781b0c9ab215fbf3e9ecfbd922dc4917%22	https://assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcf0e61282010_image-9-instagram-gym-x-template.jpg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcf0e61282010_image-9-instagram-gym-x-template.jpg	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:20	7121/7121	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22aa9d84c7ff9de75cb022a95c9a424b46%22	https://assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcff959282017_bg-5-big-text-gym-x-template.svg	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcfa5ba281fb6/621d8b0423efcff959282017_bg-5-big-text-gym-x-template.svg	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:20	89476/89476	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dc5e7f18c8d36ac1d3d4753a87c98d0a%22	https://d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8.js?site=621d8b0423efcfa5ba281fb6	D:/framer/https___gymfittemplate-showcase.sewatech.io_/d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c87799.js	(from https://gymfittemplate-showcase.sewatech.io/)
16:44:21	1240169/1240169	---M-Z	200	added ('OK')	text/javascript	etag:%2281ab5e8cf7f90266d7117bee7772a83b%22	https://assets.website-files.com/621d8b0423efcfa5ba281fb6/js/sewatech.5470e39de.js	D:/framer/https___gymfittemplate-showcase.sewatech.io_/assets.website-files.com/621d8b0423efcfa5ba281fb6/js/sewatech.5470e39de.js	(from https://gymfittemplate-showcase.sewatech.io/)
